,Property Name,Borough,yb,ppt,Property Type,Occupancy,seui,ngu,eu,tge,wu
3947,Courtlandt Corners II,Bronx,2009,Multifamily Housing,Multifamily,100,102.2,10931446.8,6739948.2,1178.2,16355.4
3949,Honeywell Apts,Bronx,2004,Multifamily Housing,Multifamily,100,122.3,5497423.6,1820024.0,453.4,6373.3
3951,Roscoe C. Brown Apartments,Bronx,2008,Multifamily Housing,Multifamily,100,107.0,13604927.9,5398378.3,1201.2,21457.0
3952,Courtlandt Corners I,Bronx,2010,Multifamily Housing,Multifamily,100,124.2,4942282.0,2114861.1,450.0,5279.7
3953,Via Verde,Bronx,2012,Multifamily Housing,Multifamily,100,96.4,11178771.7,5209509.3,1055.6,15124.3
3955,Courtlandt Crescent,Bronx,2012,Multifamily Housing,Multifamily,100,106.0,11571048.0,4570492.5,1019.8,13315.8
3956,Fulton Jefferson Apartments - 1326 Fulton Avenue,Bronx,1914,Multifamily Housing,Multifamily,100,169.7,2598724.9,502229.2,182.6,2507.7
3959,Lynda Simmons Homes - 1743-45 Fulton Avenue,Bronx,1927,Multifamily Housing,Multifamily,100,128.6,3241368.7,555814.2,221.4,4662.6
3961,Lebanon West Farms 1 LL84 submission,Bronx,2013,Multifamily Housing,Multifamily,100,89.9,2066675.9,902526.1,189.8,16217.966089617938
3964,Honeywell Apartments II,Bronx,2008,Multifamily Housing,Multifamily,100,122.0,2254193.3,675451.0,179.6,3812.2
3965,Lynda Simmons Homes - 1413-15 Fulton Avenue,Bronx,1926,Multifamily Housing,Multifamily,100,152.4,2826393.6,435299.6,188.7,5913.5
3969,Related Retail Hub - 1,Bronx,2008,Parking,Other,100,246.9,978.0,1539289.2,136.5,180.3
3970,Related Retail Hub - 2,Bronx,2006,Office,Office,100,351.2,16387763.3,11752614.6,1912.4,16217.966089617938
4021,Gerard Court,Bronx,1997,Multifamily Housing,Multifamily,100,166.2,10246021.1,2661278.3,780.2,10171.7
4024,River Court,Bronx,1997,Multifamily Housing,Multifamily,100,179.8,9013685.2,2528351.5,702.9,9195.1
4051,ADP MANAGEMENT,Bronx,1923,Multifamily Housing,Multifamily,100,114.3,5409887.0,885537.0,365.9,4545.5
4052,4116-18 CARPENTER AVE.,Bronx,1927,Multifamily Housing,Multifamily,100,123.8,315943.7,758478.9,398.6,2021.9
4053,217 LLC,Bronx,1927,Multifamily Housing,Multifamily,100,105.4,4557189.6,825664.4,315.3,4510.0
4054,3214 L.L.C.,Bronx,1927,Multifamily Housing,Multifamily,100,102.7,2655070.1,675431.5,315.4,5686.8
4055,CTJLP REALTY L.L.C.,Bronx,1927,Multifamily Housing,Multifamily,100,111.1,3617287.0,772073.5,260.6,3329.0
4062,(7802) - Netherland Gardens Corp,Bronx,1949,Multifamily Housing,Multifamily,100,109.4,11095124.0,5040733.6,2195.9,19737.8
4069,15 W Mosholu - 32695,Bronx,1925,Multifamily Housing,Multifamily,100,113.0,259816.7,2011892.4,192.2,5437.6
4070,220 E 197th Street - 31100,Bronx,1925,Multifamily Housing,Multifamily,100,169.4,7818415.9,945777.9,499.1,16217.966089617938
4071,1466 Grand Concourse - 41469,Bronx,1920,Multifamily Housing,Multifamily,100,120.2,395606.1,2086391.6,206.0,9480.7
4073,941 Intervale Avenue,Bronx,1925,Multifamily Housing,Multifamily,100,87.7,24384312.42738699,1969976.2,174.7,16217.966089617938
4074,976 TINTON AVENUE - 41977,Bronx,1915,Multifamily Housing,Multifamily,100,125.4,322743.3,1355238.9,137.3,21149.5
4078,710 EAST 243 STREET - 41982,Bronx,1926,Multifamily Housing,Multifamily,100,141.0,337068.8,1974386.0,193.0,16217.966089617938
4079,690 EAST 182 STREET - 41986,Bronx,1926,Multifamily Housing,Multifamily,100,166.0,469623.3,1754236.9,180.5,6572.7
4080,1315 LAFAYETTE AVENUE - 41976,Bronx,1927,Multifamily Housing,Multifamily,100,149.8,354266.7,1531395.2,154.6,4507.9
4081,738 EAST 243 STREET - 44477,Bronx,1929,Multifamily Housing,Multifamily,100,165.4,24384312.42738699,2894658.8,256.6,9624.4
4104,(7992) - NY Teachers Housing Corp,Bronx,1961,Multifamily Housing,Multifamily,95,159.5,839173.4,4401324.0,2120.5,16217.966089617938
4116,Carroll Place,Bronx,1936,Multifamily Housing,Multifamily,100,135.4,6081852.7,908795.5,403.6,7645.4
4118,Horan Hall Residence,Bronx,1990,Residence Hall/Dormitory,Other,100,114.1,6501146.7,3921636.0,693.0,11891.8
4124,Kelly Student Commons,Bronx,2014,College/University,Other,100,257.9,3903693.2,4444335.0,601.4,998.6
4138,Overlook Manor,Bronx,1962,Residence Hall/Dormitory,Other,100,112.1,5828802.1,2023913.1,489.0,4167.6
4141,(9390) - 3900 Greystone Ave,Bronx,1928,Multifamily Housing,Multifamily,100,69.0,482103.3,1551010.6,455.6,5573.0
4142,Research and Learning Center,Bronx,1986,College/University,Other,100,140.8,857590.0,2268957.3,246.7,154.8
4149,Leo Engineering Building,Bronx,1947,College/University,Other,100,118.8,7963866.4,3459385.6,729.7,955.3
4150,(9540) - 5400 Fieldston Road,Bronx,1939,Multifamily Housing,Multifamily,95,108.8,479275.0,1642557.4,977.3,5377.0
4167,Parkside Development Co Inc,Bronx,1958,Multifamily Housing,Multifamily,100,117.4,836283.3,3039919.6,1005.3,16217.966089617938
4181,East Hill Residence Hall,Bronx,2008,Residence Hall/Dormitory,Other,100,90.0,4985029.7,1944021.1,437.1,3955.8
4182,(5550) - Jamie Towers Housing Co.,Bronx,1966,Multifamily Housing,Multifamily,100,166.4,66503516.4,9172502.5,4416.3,16217.966089617938
4188,(5862) - Concourse Village (1),Bronx,1964,Multifamily Housing,Multifamily,95,282.7,162714612.5,21458485.1,11246.6,70531.6
4199,Main Original Buildings,Bronx,1922,College/University,Other,100,162.3,2817940.2,13600705.5,4721.2,13745.5
4202,(7370-7376) - Hudson Manor Terrace - 3750,Bronx,1954,Multifamily Housing,Multifamily,100,107.5,10607456.4,2064933.1,746.5,6256.9
4206,(7370-7376) - Hudson Manor Terrace - 3850,Bronx,1955,Multifamily Housing,Multifamily,100,105.6,11333021.3,2195040.3,796.6,5645.0
4210,"Webster Place Associates, LP",Bronx,2002,Multifamily Housing,Multifamily,100,123.0,3240493.3,2200974.7,452.9,5500.4
4211,2120 Hughes Ave.,Bronx,1995,Multifamily Housing,Multifamily,100,131.3,3630043.4,1434063.2,320.0,5812.1
4212,Union Grove - 1468 Hoe Ave,Bronx,2010,Multifamily Housing,Multifamily,100,109.5,3567507.0,1969633.9,364.1,6468.6
4213,Claremont Park LLC - Webster Avenue,Bronx,2007,Pre-school/Daycare,SpecialPurpose,100,107.1,1963904.4,482872.6,729.2,16217.966089617938
4214,JDD Court - 576 E 165 Street,Bronx,1910,Multifamily Housing,Multifamily,100,122.8,4255731.0,1812614.1,386.7,8212.5
4215,"1460 Grand Concourse Bronx, NY",Bronx,1920,Multifamily Housing,Multifamily,100,116.3,358097.0,907288.4,447.3,5214.3
4216,"1105 Elder Avenue Bronx, NY",Bronx,1928,Multifamily Housing,Multifamily,100,123.6,5860620.0,742529.7,377.1,6417.7
4313,1815 Prospect Avenue,Bronx,1931,Multifamily Housing,Multifamily,100,107.5,3265603.4,761642.3,241.0,8165.0
4353,2835 Webb Avenue,Bronx,1959,Multifamily Housing,Multifamily,100,151.8,7445949.9,1162789.6,498.6,5298.4
4358,384 East 194th Street,Bronx,1928,Multifamily Housing,Multifamily,100,176.4,9751563.0,1964820.7,692.2,2368.3
4360,108 East Clarke Place,Bronx,1926,Multifamily Housing,Multifamily,100,151.4,6154598.5,1209727.8,434.2,10088.8
4375,1380 University Ave,Bronx,1968,Multifamily Housing,Multifamily,100,140.9,12617600.5,5425836.0760790175,893.2,10554.3
4376,1520 Sedgwick Avenue,Bronx,1969,Multifamily Housing,Multifamily,100,181.9,14281977.4,2169258.6,950.9,14353.6
4378,2239-41 Creston Avenue,Bronx,1927,Multifamily Housing,Multifamily,100,148.8,3299118.2,646562.6,232.6,16217.966089617938
4379,2323 Creston Avenue,Bronx,1923,Multifamily Housing,Multifamily,100,127.4,1778984.9,385626.6,128.7,2875.0
4380,2629 Sedgwick Avenue,Bronx,1923,Multifamily Housing,Multifamily,100,77.4,1449403.3,550878.9,125.8,3489.9
4433,1113 Colgate LLC,Bronx,1922,Pre-school/Daycare,SpecialPurpose,100,124.0,24384312.42738699,1096953.5,97.3,824.4
4434,200 West Tremont LLC,Bronx,1973,Pre-school/Daycare,SpecialPurpose,100,255.3,146060.0,3183441.6,290.0,174.4
4440,3901 Fieldston School Building -Fieldston Road,Bronx,1928,K-12 School,SpecialPurpose,100,149.5,3300483.1,10358103.7,1992.7,16217.966089617938
4468,Parking Garage,Bronx,2009,Parking,Other,100,17.2,24384312.42738699,1229609.2,109.0,56.8
4481,BOED/DOE,Bronx,1985,Other - Education,Other,100,163.4,917116.7,1410675.5,173.8,452.3
4496,University Housing Assoc.,Bronx,1927,Multifamily Housing,Multifamily,100,133.1,847925.0,892576.1,354.4,3930.4
4509,THE UNIVERSAL CHURCH,Bronx,1927,Worship Facility,Other,100,148.2,1749623.4,633472.2,149.1,16217.966089617938
4543,2501-15 Tratman Avenue,Bronx,1940,Multifamily Housing,Multifamily,100,217.5,13320897.6,3720243.5,1037.4,30004.4
4544,3150 Roberts Avenue,Bronx,1928,Multifamily Housing,Multifamily,100,131.8,5542452.0,875904.9,372.0,5347.8
4545,1005 Esplanade Avenue,Bronx,1956,Multifamily Housing,Multifamily,100,94.0,4996824.4,994666.1,353.6,4936.1
4546,3120 Wilkinson Avenue,Bronx,1929,Multifamily Housing,Multifamily,100,29.6,24384312.42738699,740663.2,66.8,4039.6
4547,2074-80 Wallace Avenue,Bronx,1910,Multifamily Housing,Multifamily,100,39.2,6516432.6,5425836.0760790175,346.1,2386.4
4549,810 Pelham Parkway South,Bronx,1958,Multifamily Housing,Multifamily,100,118.4,4838698.4,123937.5,268.0,16217.966089617938
4550,2185 Hone Avenue,Bronx,1962,Multifamily Housing,Multifamily,100,105.3,3608800.0,175834.0,207.3,2786.3
4552,Hayden on Hudson,Bronx,1969,Multifamily Housing,Multifamily,100,129.2,24677083.4,3083939.3,1584.1,10038.9
4553,Woodlawn Veterans Mutual Housing,Bronx,1958,Multifamily Housing,Multifamily,100,132.2,8819896.6,1682263.9,617.6,4637.9
4554,3135 Johnson Tenants Corp,Bronx,1953,Multifamily Housing,Multifamily,100,147.6,11215912.8,2809873.4,868.5,5614.6
4555,Pelham Bay Owners Corp,Bronx,1963,Multifamily Housing,Multifamily,100,148.9,734926.6,2371935.4,1137.4,9791.3
4638,Flofida Realty Corporation,Bronx,1926,Multifamily Housing,Multifamily,100,158.0,178260.0,445410.1,324.1,2901.5
4643,7654,Bronx,1994,Retail Store,Retail,100,117.9,274600.0,4942138.5,452.8,536.0
4644,9420,Bronx,1999,Retail Store,Retail,100,150.4,1035499.9,7868010.6,752.6,16217.966089617938
4652,Ardowork Corp,Bronx,1926,Multifamily Housing,Multifamily,100,122.7,15562787.1,3039703.9,1096.1,14568.3
4670,Alcap Assets,Bronx,1924,Multifamily Housing,Multifamily,100,158.5,6974206.0,1141618.1,471.6,16217.966089617938
4678,1737-39 Pilgrim,Bronx,1932,Multifamily Housing,Multifamily,100,146.5,179466.7,790983.9,436.2,3338.4
4703,All Hallows High School,Bronx,1931,Other,Other,100,65.2,189784.9,770036.7,293.2,787.7
4797,Didyma Realty INC.,Bronx,1925,Multifamily Housing,Multifamily,100,87.0,2228999.9,723821.6,185.1,16217.966089617938
4802,Atria Riverdale,Bronx,2000,Senior Care Community,Other,100,189.4,10075600.3,6463692.8,1108.2,7294.1
4814,630 East 221 Street,Bronx,1931,Multifamily Housing,Multifamily,100,130.9,2818133.0,423716.4,187.3,1909.4
4829,1400 Benson Street LLC,Bronx,1928,Multifamily Housing,Multifamily,100,209.9,8035247.2,2311632.5,631.7,6846.9
4857,Kay Realty LLC,Bronx,1954,Other,Other,100,611.1,5006757.1,7854942.7,962.3,1870.1
4870,Newlo Realty Company,Bronx,1900,Mixed Use Property,Other,60,16.8,24384312.42738699,287784.3,25.5,3649.7
4904,BRONX,Bronx,1950,Wholesale Club/Supercenter,Other,100,199.4,6427282.9,10533094.4,1275.2,18701.3
4912,(5334) - Riverdale Arms,Bronx,1964,Multifamily Housing,Multifamily,100,113.4,163713.3,955038.5,342.4,2114.5
4980,2080-2090 Barnes Ave,Bronx,1950,Multifamily Housing,Multifamily,100,37.2,999938.3,1172053.2,157.0,4879.3
4995,801 Tilden St.,Bronx,1967,Multifamily Housing,Multifamily,100,72.3,1430565.4,5154063.4,922.6,19104.5
5064,2130 Williams Bridge Rd LLC,Bronx,1963,Multifamily Housing,Multifamily,100,98.1,583199.9,153618.5,423.8,3953.5
5065,Z&R Bros LLC,Bronx,1928,Multifamily Housing,Multifamily,100,85.8,104080.6,134770.3,374.7,5781.0
5082,GAL Manufacturing Corp,Bronx,1930,Manufacturing/Industrial Plant,Other,100,164.9,6635215.1,3821792.5,691.3,2405.4
5105,Bruckner,Bronx,2006,Retail Store,Retail,100,165.3,1977781.2,6485657.4,680.1,936.6
5106,Zerega,Bronx,2001,Retail Store,Retail,100,120.8,2410580.0,4490647.1,526.2,16217.966089617938
5131,Lafayette Nelson Apartment LLC 820 and 880 Colgate Ave.,Bronx,1969,Multifamily Housing,Multifamily,100,114.5,35797339.9,8564301.6,2660.7,33115.5
5132,Lafayette Nelson Apartment LLC 825 and 875 Boynton Ave.,Bronx,1969,Multifamily Housing,Multifamily,100,103.7,30458396.4,8406440.6,2363.1,16217.966089617938
5161,Monopoly Properties,Bronx,1928,Self-Storage Facility,Other,50,35.5,1781100.0,1155303.2,197.0,16217.966089617938
5182,285 East 199th Street,Bronx,1953,Multifamily Housing,Multifamily,100,128.9,113866.7,499128.1,197.9,2063.7
5264,800 Grand Concourse,Bronx,1954,Multifamily Housing,Multifamily,100,117.8,825663.8,3694963.7,2023.8,10719.6
5294,675 Walton Avenue,Bronx,1936,Multifamily Housing,Multifamily,100,86.9,8062985.2,1163794.3,531.4,5286.3
5305,Residence Inn by Marriott Bronx at Metro Center,Bronx,2015,Hotel,Hotel,100,148.2,4285633.7,4231021.8,602.8,16217.966089617938
5317,RIVERDALE (1798),Bronx,2004,Retail Store,Retail,100,262.7,3364100.0,12011953.1,1243.7,31.1
5354,180 Van Cortlandt,Bronx,1956,Multifamily Housing,Multifamily,100,162.8,302730.0,1074565.7,479.1,74.8
5377,Concourse Plaza,Bronx,1991,Other - Entertainment/Public Assembly,Other,100,274.3,1761104.5,4215246.7,467.3,16217.966089617938
5419,400E Fordham Road,Bronx,1924,Mixed Use Property,Other,100,237.6,3131256.8,19530806.5,1897.9,16217.966089617938
5428,1018 DEVELOPMENT,Bronx,1909,Multifamily Housing,Multifamily,100,143.4,7025777.7,2443216.2,579.2,16217.966089617938
5429,THE CASTLE,Bronx,1926,Multifamily Housing,Multifamily,100,80.0,3459337.4,5397472.9,662.3,18776.3
5486,114-116 West 238th Street,Bronx,1928,Multifamily Housing,Multifamily,100,96.2,5947533.4,1546691.4,453.0,8744.9
5505,355 E 194 St,Bronx,2010,Multifamily Housing,Multifamily,100,146.8,1759291.0,802986.3,164.6,146.1
5520,Hendrik Hudson House L.P.,Bronx,1951,Multifamily Housing,Multifamily,100,93.0,5399241.5,942179.8,370.3,4130.0
5548,Aldus Green 990,Bronx,1923,Multifamily Housing,Multifamily,100,365.9615532989144,24384312.42738699,5425836.0760790175,3694.476402518561,16217.966089617938
5549,Aldus Green 996,Bronx,1923,Multifamily Housing,Multifamily,100,365.9615532989144,24384312.42738699,5425836.0760790175,3694.476402518561,16217.966089617938
5550,Aldus Green 1025,Bronx,1924,Multifamily Housing,Multifamily,100,365.9615532989144,24384312.42738699,5425836.0760790175,3694.476402518561,16217.966089617938
5551,Aldus Green 1032,Bronx,1927,Multifamily Housing,Multifamily,100,365.9615532989144,24384312.42738699,5425836.0760790175,3694.476402518561,16217.966089617938
5553,Concourse Green 115,Bronx,1924,Multifamily Housing,Multifamily,100,365.9615532989144,24384312.42738699,5425836.0760790175,3694.476402518561,16217.966089617938
5555,Alcor Assoc 1200,Bronx,1922,Multifamily Housing,Multifamily,100,365.9615532989144,24384312.42738699,5425836.0760790175,3694.476402518561,16217.966089617938
5573,"UPS, 545 Brush Avenue",Bronx,1950,Non-Refrigerated Warehouse,Industrial,100,132.7,24384312.42738699,3279119.7,290.7,858.5
5575,"UPS, 180 Canal Place",Bronx,1965,Non-Refrigerated Warehouse,Industrial,100,182.0,2890283.4,1449899.9,282.1,411.4
5576,"UPS, 4215 Boston Road",Bronx,1960,Non-Refrigerated Warehouse,Industrial,100,179.7,4502356.7,2630288.0,472.3,545.6
5591,55 East 208th Street,Bronx,1954,Multifamily Housing,Multifamily,100,5.0,34843.2,75730.7,8.6,2341.0
5592,3060 Decatur Avenue,Bronx,1926,Multifamily Housing,Multifamily,100,365.9615532989144,24384312.42738699,5425836.0760790175,3694.476402518561,7204.1
5599,Fed Ex - 2345 Randall Avenue,Bronx,2001,Manufacturing/Industrial Plant,Other,100,365.9615532989144,24384312.42738699,5425836.0760790175,3694.476402518561,16217.966089617938
5785,2255 Barker Avenue,Bronx,1964,Multifamily Housing,Multifamily,80,119.4,1063800.1,501226.2,178.1,1739.3
5796,2395 Tiebout Avenue,Bronx,1936,Multifamily Housing,Multifamily,100,81.2,3652799.7,104001.6,203.2,16217.966089617938
5821,551 Wales Avenue,Bronx,1929,Multifamily Housing,Multifamily,100,164.9,6251865.7,1763767.3,613.4,8936.0
5823,2877 Grand Concourse,Bronx,1926,Multifamily Housing,Multifamily,100,160.8,372080.6,1057795.4,553.8,6737.3
5840,3000 Valentine Ave,Bronx,1937,Multifamily Housing,Multifamily,100,122.4,3324408.9,711422.8,404.3,3937.7
5841,2830 Briggs Ave,Bronx,1955,Multifamily Housing,Multifamily,100,117.9,475003.2,728319.3,401.3,2525.9
5842,85 McClellan St,Bronx,1940,Multifamily Housing,Multifamily,100,154.7,370954.5,1008725.4,501.6,16217.966089617938
5843,2420 Morris Ave,Bronx,1955,Multifamily Housing,Multifamily,100,140.9,357845.5,1000560.1,573.8,3636.0
5844,860 Grand Concourse,Bronx,1941,Multifamily Housing,Multifamily,100,134.9,305700.0,1234976.2,724.2,16217.966089617938
5845,2866 Marion Ave,Bronx,1956,Multifamily Housing,Multifamily,100,123.0,249503.2,817612.5,416.1,5009.1
5846,2165 Matthews Ave,Bronx,1959,Multifamily Housing,Multifamily,100,102.7,202803.2,791727.1,397.7,2737.1
5857,1330 Intervale Avenue,Bronx,2006,Multifamily Housing,Multifamily,100,136.1,9783229.9,2830425.4,770.6,14061.7
5858,50 East 168th Street,Bronx,1927,Multifamily Housing,Multifamily,100,142.9,15388893.5,3693700.2,1144.9,13634.0
5866,855 East 178th Street,Bronx,1931,Multifamily Housing,Multifamily,100,197.0,585236.7,1894876.0,1042.5,16217.966089617938
5909,#6877 Bruckner Blvd and Brush,Bronx,2008,Retail Store,Retail,100,165.3,1969763.0,6486126.7,679.7,937.0
5910,#1221 Bronx,Bronx,1997,Retail Store,Retail,100,179.5,1994100.1,5933930.1,632.0,2847.9
5917,(5234) - Fordham Terrace Apt Corp.,Bronx,1966,Multifamily Housing,Multifamily,100,121.6,337806.5,1079226.1,568.8,4978.8
5944,(5872) - Concourse Village (2),Bronx,1964,Multifamily Housing,Multifamily,95,48.4,3632518.2,12297487.1,1283.2,69135.0
5953,"Stratton Cooperative, Inc.",Bronx,1954,Multifamily Housing,Multifamily,100,114.0,808163.6,3674287.8,1281.7,10119.8
5994,1015 Boyton Ave,Bronx,1920,Multifamily Housing,Multifamily,100,178.5,318813.3,1794432.2,617.3,16217.966089617938
5996,1035 Boynton Avenue,Bronx,1931,Multifamily Housing,Multifamily,100,149.1,176986.7,957071.8,540.0,16217.966089617938
5997,1185 Lebanon Street,Bronx,1928,Multifamily Housing,Multifamily,100,139.9,166675.4,1235132.1,570.8,16217.966089617938
5998,245 East 178th Street,Bronx,1937,Multifamily Housing,Multifamily,100,159.3,277766.7,926342.0,630.1,6591.5
6005,Morris,Bronx,1990,Multifamily Housing,Multifamily,100,226.8,12355132.4,4320318.5,1039.3,16217.966089617938
6031,105 EAST CLARKE ASSOCIATES,Bronx,1927,Multifamily Housing,Multifamily,100,171.2,6802872.9,1271120.5,474.0,16217.966089617938
6032,1150 REALTY CORP,Bronx,1927,Multifamily Housing,Multifamily,100,181.2,10989570.0,1971800.6,758.5,16552.2
6033,1186 REALTY LLC,Bronx,1928,Multifamily Housing,Multifamily,100,181.5,6485200.2,1959797.0,518.2,16217.966089617938
6035,1190 SHAKESPEARE LLC,Bronx,1929,Multifamily Housing,Multifamily,100,118.2,6972269.8,1321106.0,487.5,12099.7
6036,1229-1273 REALTY LLC,Bronx,1929,Multifamily Housing,Multifamily,100,137.7,11779283.4,2046578.1,807.1,16217.966089617938
6038,1466 Holding Limited,Bronx,1940,Multifamily Housing,Multifamily,100,140.4,4931260.9,891715.2,341.0,16217.966089617938
6039,CJ REALTY CO,Bronx,1925,Multifamily Housing,Multifamily,100,106.7,3140685.2,674138.2,226.6,3772.0
6040,MOSOLU REALTY COMPANY,Bronx,1925,Multifamily Housing,Multifamily,100,108.5,5257136.7,855157.6,355.0,16217.966089617938
6041,MMIKP BRONX REALTY 25,Bronx,1925,Multifamily Housing,Multifamily,100,153.5,5281921.6,924462.6,362.5,7414.2
6042,BRONX PARK REALTY CO,Bronx,1925,Multifamily Housing,Multifamily,100,38.5,273805.4,882615.3,92.8,16217.966089617938
6043,MMIKP BRONX REALTY 26,Bronx,1925,Multifamily Housing,Multifamily,100,179.2,6414053.4,1676227.2,489.3,10995.7
6044,BROOK SHARP REALTY,Bronx,1910,Multifamily Housing,Multifamily,100,286.7,11465583.0,2338217.2,816.3,16217.966089617938
6045,138 SHARP REALTY LLC,Bronx,1910,Multifamily Housing,Multifamily,100,187.9,18110817.3,2676436.6,1199.2,16217.966089617938
6046,2500 WEBB LLC,Bronx,1924,Multifamily Housing,Multifamily,100,112.5,4426415.3,673683.2,294.8,16217.966089617938
6048,Ridge Holding Co.,Bronx,1929,Multifamily Housing,Multifamily,100,176.8,8921151.7,1296528.3,588.8,10499.8
6049,LSL Services Incorporated,Bronx,1922,Multifamily Housing,Multifamily,100,194.1,7991997.0,1475395.4,555.3,16217.966089617938
6050,LSL Services (306 E 180 St),Bronx,1917,Multifamily Housing,Multifamily,100,204.9,799797.0,773040.5,286.1,1404.9
6051,LSL Services (2244 Creston Ave),Bronx,1929,Multifamily Housing,Multifamily,100,149.2,4638460.5,779302.1,315.5,16217.966089617938
6054,2105 WALTON LLC,Bronx,1925,Multifamily Housing,Multifamily,100,144.5,4760097.2,761240.3,320.3,6657.2
6055,Exact - 1778-1800 Southern Boulevard,Bronx,2011,Multifamily Housing,Multifamily,100,143.5,2913762.3,2226638.7,352.2,16217.966089617938
