,Property Name,Borough,yb,ppt,Property Type,Occupancy,seui,ngu,eu,tge,wu
7715,DSNY - 3400387 - Brooklyn North 1 District and 4 District Garage (LL84),Brooklyn,2006,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",Other,100,410.2,46002197.5,11071125.2,3425.0,16217.966089617938
7716,DSNY - 3328495 - Brooklyn South 12 District Garage (LL84),Brooklyn,1940,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",Other,100,310.7,24384312.42738699,1915633.3,549.8,16217.966089617938
7717,DSNY - 3221978 - Brooklyn South 14 District Garage (LL84) (Leased In),Brooklyn,1967,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",Other,100,262.8,10331999.6,1463123.6,678.5,16217.966089617938
7719,HRA - 3080067 - Bushwick Multi Service Center (LL84),Brooklyn,1925,Office,Office,100,197.1,5570900.1,1401103.7,420.1,16217.966089617938
7720,K207-0300210,Brooklyn,1930,K-12 School,SpecialPurpose,100,89.5,3286800.3,1205937.2,302.0,16217.966089617938
7721,K275-0300276,Brooklyn,1930,K-12 School,SpecialPurpose,100,80.1,144100.0,2736424.0,738.1,16217.966089617938
7723,K090-0300101,Brooklyn,1964,K-12 School,SpecialPurpose,100,76.9,2559000.3,1319761.6,252.9,16217.966089617938
7725,K199-0300201,Brooklyn,1931,K-12 School,SpecialPurpose,100,86.0,3334599.9,1153938.4,279.4,16217.966089617938
7728,DCAS - 3000257 - Brooklyn SC Campus: Brooklyn Supreme Court (LL84),Brooklyn,1958,Courthouse,Other,100,131.8,21782759.3,18124544.1,2924.1,16217.966089617938
7730,DSNY - 3256921 - Brooklyn South 17 and 18 District Garage (LL84),Brooklyn,1988,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",Other,100,320.6,27061804.6,6108844.5,1979.0,16217.966089617938
7735,HHC - 3329636 - Bedford Stuyvesant Alcohol Treatment Center (LL84),Brooklyn,1940,Medical Office,Office,100,255.2,818900.0,1140153.9,144.6,16217.966089617938
7742,K221-0300226,Brooklyn,1939,K-12 School,SpecialPurpose,100,117.7,739200.0,1590265.0,592.7,16217.966089617938
7743,K277-0300278,Brooklyn,1967,K-12 School,SpecialPurpose,100,108.1,28500.0,893807.5,372.1,16217.966089617938
7744,DFTA - 3092631 - Cypress Hills Senior Center (LL84) (Leased In),Brooklyn,1971,Social/Meeting Hall,Other,100,231.9,48000.0,1830196.8,164.8,16217.966089617938
7745,DHS - 3073772 - Stockholm Street Family Residence (LL84),Brooklyn,1994,Other - Lodging/Residential,Other,100,379.5,4157000.0,761473.1,288.3,16217.966089617938
7747,FDNY - 3070506 - Engine Co. 206 (LL84),Brooklyn,1976,Fire Station,Other,100,178.6,708000.0,342291.8,68.0,16217.966089617938
7753,DPR - 3329347 - Poseidon Playground Maintenance Building (LL84),Brooklyn,1922,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",Other,100,127.3,24384312.42738699,424316.3,37.6,16217.966089617938
7757,BPL - 3057384 - Bedford Branch Library and Learning Center (LL84),Brooklyn,1905,Library,Other,100,159.4,701700.0,637634.6,93.8,16217.966089617938
7767,ACS - 3032188 - Day Care Center (LL84) (Leased In),Brooklyn,1915,Pre-school/Daycare,SpecialPurpose,100,91.1,24384312.42738699,580040.0,51.4,16217.966089617938
7769,DPR - 3061641 - Bushwick Inlet Park Community Center (LL84),Brooklyn,2010,Other - Recreation,Other,100,202.5,24384312.42738699,802566.5,71.2,16217.966089617938
7771,DEP - c826003 - Coney Island WPCP Campus (LL84),Brooklyn,1935,Wastewater Treatment Plant,Other,100,689.3,74523200.8,117508265.0,16362.4,16217.966089617938
7774,NYPD - 3028914 - 77th Precinct Annex (LL84),Brooklyn,1865,Office,Office,100,371.7,1101000.0,1126233.0,158.3,16217.966089617938
7775,DSNY - 3130960 - Brooklyn 12 District Garage Parking Lot (LL84),Brooklyn,1917,Other - Public Services,Other,100,156.3,976400.0,232152.5,72.4,16217.966089617938
7779,CUNY-S - 3327317 - BC Campus: Ingersoll Hall Extension (LL84),Brooklyn,1971,College/University,Other,100,4.8,123719.0,403463.0,42.3,16217.966089617938
7781,K377-0300327,Brooklyn,1974,K-12 School,SpecialPurpose,100,72.7,3234700.1,1837020.8,334.7,16217.966089617938
7783,NYPD - 3044596 - 81st Precinct (and Engine Company 222) (LL84),Brooklyn,1973,Police Station,Other,100,286.0,2295899.9,2847655.2,374.4,16217.966089617938
7784,DSNY - 3099064 - Brooklyn Lot Cleaning and Salt Shed (LL84),Brooklyn,1964,Non-Refrigerated Warehouse,Industrial,100,28.8,24384312.42738699,3283328.7,426.3,16217.966089617938
7788,K158-0300160,Brooklyn,1908,K-12 School,SpecialPurpose,100,94.3,4606499.8,1522570.9,379.7,16217.966089617938
7792,K055-0300074,Brooklyn,1965,K-12 School,SpecialPurpose,100,76.0,3835200.1,3482969.7,512.5,16217.966089617938
7793,K490-0301534,Brooklyn,1940,K-12 School,SpecialPurpose,100,131.5,17929399.1,8374412.5,1694.8,16217.966089617938
7797,K201-0300204,Brooklyn,1924,K-12 School,SpecialPurpose,100,96.6,4392099.8,2260108.8,484.9,16217.966089617938
7798,K994-0301793,Brooklyn,1920,K-12 School,SpecialPurpose,100,234.5,1253200.0,1478078.4,197.6,16217.966089617938
7800,NYPD - 3396651 - Brooklyn Navy Yard Campus: Tow Pound Operations Building (LL84),Brooklyn,2008,Office,Office,100,413.7,511400.0,1278203.5,140.5,16217.966089617938
7801,K159-0300161,Brooklyn,1908,K-12 School,SpecialPurpose,100,90.6,2214400.1,1075325.9,233.4,16217.966089617938
7802,K276-0300277,Brooklyn,1964,K-12 School,SpecialPurpose,100,63.8,2374699.7,1352516.8,246.0,16217.966089617938
7817,K185-0300187,Brooklyn,1921,K-12 School,SpecialPurpose,100,114.9,4544100.2,739721.6,332.5,16217.966089617938
7818,K001-0300029,Brooklyn,1964,K-12 School,SpecialPurpose,100,86.6,3836899.9,2027546.9,383.6,16217.966089617938
7819,K088-0300099,Brooklyn,1966,K-12 School,SpecialPurpose,100,97.9,74100.0,2341996.8,897.5,16217.966089617938
7820,K107-0300117,Brooklyn,1931,K-12 School,SpecialPurpose,100,104.9,2041699.6,922877.8,190.3,16217.966089617938
7821,K013-0300040,Brooklyn,1973,K-12 School,SpecialPurpose,100,110.6,77100.0,3098096.1,734.3,16217.966089617938
7822,K072-0300089,Brooklyn,1974,K-12 School,SpecialPurpose,100,91.3,121100.0,2306512.0,674.4,16217.966089617938
7823,K172-0300175,Brooklyn,1920,K-12 School,SpecialPurpose,100,111.3,2638400.2,1063452.2,246.7,16217.966089617938
7828,K851-0300162,Brooklyn,1972,K-12 School,SpecialPurpose,100,92.8,457700.0,225465.0,44.3,16217.966089617938
7830,K023-0300049,Brooklyn,1965,K-12 School,SpecialPurpose,100,67.3,59100.0,1181234.4,417.1,16217.966089617938
7831,K119-0300128,Brooklyn,1904,K-12 School,SpecialPurpose,100,89.7,90500.0,1110947.2,252.3,16217.966089617938
7832,ACS - 3189617 - YWCA of the City of New York (LL84) (Leased In),Brooklyn,1969,Pre-school/Daycare,SpecialPurpose,100,180.8,1510300.0,1796622.7,239.5,16217.966089617938
7833,ACS - 3076253 - Lutheran Social Services of NY (LL84) (Leased In),Brooklyn,1972,Pre-school/Daycare,SpecialPurpose,100,170.2,223500.0,2516691.2,235.0,16217.966089617938
7834,ACS - 3089620 - Urban Strategies Day Care Center (LL84) (Leased In),Brooklyn,1974,Pre-school/Daycare,SpecialPurpose,100,139.8,24384312.42738699,1561331.2,138.4,16217.966089617938
7835,K135-0300142,Brooklyn,1931,K-12 School,SpecialPurpose,100,128.3,4332000.0,1216855.7,378.9,16217.966089617938
7836,K256-0300260,Brooklyn,1959,K-12 School,SpecialPurpose,100,69.1,289600.0,1117771.2,380.4,16217.966089617938
7837,K220-0300225,Brooklyn,1925,K-12 School,SpecialPurpose,100,101.6,6775000.2,1876600.0,546.7,16217.966089617938
7838,K303-0300298,Brooklyn,1931,K-12 School,SpecialPurpose,100,84.5,6863000.0,2610862.4,596.0,16217.966089617938
7841,K249-0300252,Brooklyn,1951,K-12 School,SpecialPurpose,100,116.8,544400.0,2009940.9,499.6,16217.966089617938
7842,K314-0301257,Brooklyn,1982,K-12 School,SpecialPurpose,100,130.6,5826599.8,5390959.8,787.4,16217.966089617938
7843,K824-0301821,Brooklyn,1912,K-12 School,SpecialPurpose,100,267.9,488500.0,4749503.6,447.0,16217.966089617938
7846,BPL - 3013507 - Sunset Park Branch Library (LL84),Brooklyn,1972,Library,Other,100,302.7,838300.0,893398.1,123.7,16217.966089617938
7848,K269-0300270,Brooklyn,1952,K-12 School,SpecialPurpose,100,96.8,996100.0,1569178.8,448.1,16217.966089617938
7849,K907-0301596,Brooklyn,1926,K-12 School,SpecialPurpose,100,121.0,1773399.8,3087177.6,367.9,16217.966089617938
7852,K054-0300073,Brooklyn,1925,K-12 School,SpecialPurpose,100,108.2,4848500.2,1543588.8,427.2,16217.966089617938
7853,K101-0300112,Brooklyn,1933,K-12 School,SpecialPurpose,100,109.6,3728399.7,1329315.2,369.1,16217.966089617938
7859,K855-0301622,Brooklyn,1996,K-12 School,SpecialPurpose,100,80.4,1427399.8,879477.1,153.8,16217.966089617938
7871,CUNY-S - 3327317 - BC Campus: Ingersoll Hall (LL84),Brooklyn,1937,College/University,Other,100,4.8,131054.0,427382.9,44.9,16217.966089617938
7883,CUNY-S - 3347326 - BC Campus: William James Hall (LL84),Brooklyn,1971,College/University,Other,100,563.5,135262.0,49531818.9,4398.6,16217.966089617938
7884,CUNY-C - 3326939 - KCC Campus: Central Services (LL84),Brooklyn,1976,College/University,Other,100,226.0,3068504.1,4706545.0,580.3,16217.966089617938
7892,CUNY-C - 3326938 - KCC Campus: Leon M. Goldstein High School (LL84),Brooklyn,2004,College/University,Other,100,226.8,5181017.7,7944709.3,979.6,16217.966089617938
7893,CUNY-C - 3347724 - KCC Campus: West Academic Cluster (LL84),Brooklyn,1977,College/University,Other,100,226.3,1345654.0,2063460.4,254.4,16217.966089617938
7901,K807-0301889,Brooklyn,2010,K-12 School,SpecialPurpose,100,181.0,3614899.9,4940576.1,630.0,16217.966089617938
7904,CUNY-S - 3034075 - MEC Campus: Bedford Building (LL84),Brooklyn,1987,College/University,Other,100,147.1,6673816.9,4516536.2,754.9,16217.966089617938
7906,K034-0300057,Brooklyn,1900,K-12 School,SpecialPurpose,100,124.5,40800.0,802297.7,237.1,16217.966089617938
7907,K235-0300240,Brooklyn,1929,K-12 School,SpecialPurpose,100,101.9,4426599.9,1771510.4,423.9,16217.966089617938
7918,K007-0301678,Brooklyn,1998,K-12 School,SpecialPurpose,100,172.6,4769299.8,4737220.6,673.3,16217.966089617938
7921,K729-0301801,Brooklyn,2000,K-12 School,SpecialPurpose,100,69.1,24384312.42738699,570486.4,101.8,16217.966089617938
7923,K806-0301919,Brooklyn,1850,K-12 School,SpecialPurpose,100,109.6,2652600.2,994939.2,239.3,16217.966089617938
7924,K672-0301992,Brooklyn,1930,Pre-school/Daycare,SpecialPurpose,100,365.9615532989144,24384312.42738699,5425836.0760790175,3694.476402518561,16217.966089617938
7925,K678-0301993,Brooklyn,1925,Pre-school/Daycare,SpecialPurpose,100,365.9615532989144,24384312.42738699,5425836.0760790175,3694.476402518561,16217.966089617938
7927,"FDNY - 3414000 - Engine Co. 201 and Ladder 114, Batt. 40 (LL84)",Brooklyn,2006,Fire Station,Other,100,137.2,52000.0,759101.8,70.1,16217.966089617938
7928,"FDNY - 3182420 - Engine Co. 276 and Ladder Co. 156, Batt. 33 (LL84)",Brooklyn,1910,Fire Station,Other,100,226.6,775800.0,478635.3,83.6,16217.966089617938
7932,ACS - 3074237 - Grand Street Settlement Inc (LL84) (Leased In),Brooklyn,1931,Pre-school/Daycare,SpecialPurpose,100,149.8,147400.0,1953028.9,181.0,16217.966089617938
7939,ACS - 3033470 - Friends of Crown Heights Educational Center (LL84) (Leased In),Brooklyn,1973,Pre-school/Daycare,SpecialPurpose,100,130.8,51900.0,1138925.6,103.7,16217.966089617938
7940,ACS - 3089020 - Friends of Crown Heights Educational Center (LL84) (Leased In),Brooklyn,1972,Pre-school/Daycare,SpecialPurpose,100,174.0,24384312.42738699,1543588.8,136.9,16217.966089617938
7942,DHS - 3332519 - Flatlands Avenue Residence (LL84),Brooklyn,1989,Other - Lodging/Residential,Other,100,432.9,4300100.3,2497584.0,449.8,16217.966089617938
7945,CUNY-S - 3335892 - NYCCT Campus: Atrium (LL84),Brooklyn,1984,College/University,Other,100,261.5,6402780.0,6877597.8,949.8,16217.966089617938
7949,K202-0300205,Brooklyn,1959,K-12 School,SpecialPurpose,100,108.9,7187100.2,2207973.5,608.2,16217.966089617938
7950,ACS - 3031845 - Friends of Crown Heights Educational Center (LL84) (Leased In),Brooklyn,1915,Pre-school/Daycare,SpecialPurpose,100,81.0,65400.0,580040.0,54.9,16217.966089617938
7951,ACS - 3063507 - Nuestros Ninos Child Development (LL84) (Leased In),Brooklyn,1973,Pre-school/Daycare,SpecialPurpose,100,112.1,35900.0,974467.3,88.3,16217.966089617938
7953,DOHMH - 3036147 - Crown Heights Health Center (LL84),Brooklyn,1956,Urgent Care/Clinic/Other Outpatient,Other,100,245.7,777600.0,976650.9,127.9,16217.966089617938
7955,K171-0300174,Brooklyn,1911,K-12 School,SpecialPurpose,100,95.9,3635599.9,1558601.7,418.3,16217.966089617938
7958,K234-0300239,Brooklyn,1938,K-12 School,SpecialPurpose,100,108.8,6438099.9,2718681.6,639.3,16217.966089617938
7959,K113-0300292,Brooklyn,1961,K-12 School,SpecialPurpose,100,90.9,320900.0,2489395.2,825.8,16217.966089617938
7961,BPL - 3068818 - Leonard Branch Library (LL84),Brooklyn,1908,Library,Other,100,173.8,343800.0,477202.3,60.6,16217.966089617938
7965,"DOT - 3325350 - Fleet Services, BK Street Maintenance (LL84)",Brooklyn,1939,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",Other,100,284.5,2628500.3,1366301.3,260.7,16217.966089617938
7969,K400-0300368,Brooklyn,1940,K-12 School,SpecialPurpose,100,77.5,13543000.1,3472869.9,1027.2,16217.966089617938
7970,K460-0300369,Brooklyn,1931,K-12 School,SpecialPurpose,100,128.9,23983299.5,4890897.1,1707.5,16217.966089617938
7974,CUNY-C - 3397332 - KCC Campus: Temporary Building #1 (UAPC) (LL84),Brooklyn,1967,College/University,Other,100,225.8,732833.0,1143790.8,140.3,16217.966089617938
7977,DOHMH - 3051782 - Bedford Health Center (LL84),Brooklyn,1955,Urgent Care/Clinic/Other Outpatient,Other,60,183.3,1667600.0,1646767.7,234.6,16217.966089617938
7981,K110-0300119,Brooklyn,1900,K-12 School,SpecialPurpose,100,69.5,2188499.9,949491.4,223.0,16217.966089617938
7982,K124-0300132,Brooklyn,1900,K-12 School,SpecialPurpose,100,106.5,1375900.0,775888.8,166.4,16217.966089617938
7983,K908-0301636,Brooklyn,1995,K-12 School,SpecialPurpose,100,114.6,920500.0,1373534.6,170.7,16217.966089617938
7985,CUNY-C - 3326935 - KCC Campus: Marine and Academic Center (LL84),Brooklyn,1991,College/University,Other,100,225.4,7734370.1,12071630.7,1481.1,16217.966089617938
7991,DPR - 3255870 - Kosciusko Pool House (LL84),Brooklyn,1969,Other - Recreation,Other,100,223.8,1352200.0,502928.8,116.4,16217.966089617938
7992,FDNY - 3135859 - Engine Co. 282 and Ladder Co. 148 (LL84),Brooklyn,1912,Fire Station,Other,100,179.4,693700.0,554108.8,86.0,16217.966089617938
7999,DSNY - 3252759 - Cioffe Borough Repair Shop (LL84),Brooklyn,1990,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",Other,100,542.3,18644499.6,4000228.9,1345.0,16217.966089617938
8001,HHC - 3397430 - Coney Island Hospital (LL84),Brooklyn,1931,Hospital (General Medical & Surgical),Hospitality,100,326.7,99275998.3,53794963.2,10042.5,16217.966089617938
8006,DCAS - 3001881 - Brooklyn Appellate Court (LL84),Brooklyn,1937,Courthouse,Other,100,151.7,24384312.42738699,2096332.8,254.0,16217.966089617938
8008,DPR - 3339261 - Prospect Park Zoo (LL84),Brooklyn,1930,Zoo,Other,100,516.9,275900.0,7743874.9,701.2,16217.966089617938
8018,DPR - 3018164 - Sunset Park Recreation Center and Pool House (LL84),Brooklyn,1915,Fitness Center/Health Club/Gym,Other,100,446.4,3722600.0,994393.3,326.9,16217.966089617938
8020,FDNY - 3118638 - Engine Co. 281 and Ladder Co. 147 (LL84),Brooklyn,1912,Fire Station,Other,100,226.5,843300.0,447108.5,84.4,16217.966089617938
8022,HHC - 3048341 - Woodhull Medical and Mental Health Center (LL84),Brooklyn,1974,Hospital (General Medical & Surgical),Hospitality,100,438.3,158016399.2,95377679.0,17161.5,16217.966089617938
8024,NYPD - 3010669 - 42nd Street Warehouse (LL84),Brooklyn,1920,Non-Refrigerated Warehouse,Industrial,100,109.6,1953099.9,449019.2,143.5,16217.966089617938
8027,K131-0300138,Brooklyn,1901,K-12 School,SpecialPurpose,100,85.8,62900.0,1311572.8,467.4,16217.966089617938
8031,NYPD - 3055379 - 88th Precinct (LL84),Brooklyn,1924,Police Station,Other,100,225.1,1339699.9,796770.2,162.3,16217.966089617938
8033,"DPR - 3391508 - LeFrak Center at Lakeside, Recreation Center and Ice Rink (LL84)",Brooklyn,2013,Other - Recreation,Other,100,618.1,2411000.3,8759286.4,904.7,16217.966089617938
8036,K230-0300235,Brooklyn,1930,K-12 School,SpecialPurpose,100,91.0,3547200.1,1259983.3,320.6,16217.966089617938
8038,DSNY - 3327687 - Brooklyn South 9 District Garage (LL84),Brooklyn,1933,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",Other,100,459.6,7027000.0,1415843.6,498.8,16217.966089617938
8042,DSNY - 3336714 - Hamilton Avenue Marine Transfer Station (LL84),Brooklyn,2013,Other - Public Services,Other,100,501.2,1574000.1,6237136.1,636.6,16217.966089617938
8046,FDNY - 3008207 - Engine Co. 279 and Ladder Co. 131 (LL84),Brooklyn,1912,Fire Station,Other,100,286.2,1136900.0,581404.8,111.9,16217.966089617938
8048,NYPD - 3167815 - 62nd Precinct (LL84),Brooklyn,1931,Police Station,Other,100,162.3,1248500.0,874563.8,143.9,16217.966089617938
8052,DEP - c826001 - 26th Ward WPCP Campus (LL84),Brooklyn,1944,Wastewater Treatment Plant,Other,100,621.1,41152801.1,121487470.4,12998.8,16217.966089617938
8057,NYPD - 3083636 - Brooklyn North Narcotics (LL84),Brooklyn,1914,Office,Office,100,235.3,3530800.2,3315542.8,481.5,16217.966089617938
8066,K243-0300247,Brooklyn,1961,K-12 School,SpecialPurpose,100,83.4,295700.0,1611828.8,444.3,16217.966089617938
8067,K302-0300297,Brooklyn,1970,K-12 School,SpecialPurpose,100,95.7,392000.0,2874671.4,1018.5,16217.966089617938
8071,HHC - c819003 - Kings County Hospital Campus (LL84),Brooklyn,1930,Hospital (General Medical & Surgical),Hospitality,100,441.4,383013875.8,193483235.1,37497.8,16217.966089617938
8073,DSNY - 3397223 - Greenpoint Marine Transfer Station (LL84),Brooklyn,1973,Non-Refrigerated Warehouse,Industrial,100,48.3,1167580.0,530858.7,109.1,16217.966089617938
8074,CUNY-S - 3335890 - NYCCT Campus: Pearl Building (LL84),Brooklyn,1922,College/University,Other,90,261.4,8021549.5,8616413.4,1190.0,16217.966089617938
8080,K061-0300081,Brooklyn,1956,K-12 School,SpecialPurpose,100,100.3,8068600.2,2670094.7,665.3,16217.966089617938
8091,K161-0300164,Brooklyn,1925,K-12 School,SpecialPurpose,100,101.2,3820299.7,1738755.2,357.1,16217.966089617938
8095,K165-0300168,Brooklyn,1930,K-12 School,SpecialPurpose,100,115.3,4253699.9,1109309.5,370.4,16217.966089617938
8096,K284-0300085,Brooklyn,1954,K-12 School,SpecialPurpose,100,93.7,3384099.7,1897072.0,409.4,16217.966089617938
8098,K258-0300262,Brooklyn,1960,K-12 School,SpecialPurpose,100,91.6,467400.0,2610043.5,772.0,16217.966089617938
8100,K395-0301769,Brooklyn,2004,K-12 School,SpecialPurpose,100,159.2,4607500.4,5942338.7,799.2,16217.966089617938
8103,K097-0300108,Brooklyn,1920,K-12 School,SpecialPurpose,100,101.8,135100.0,1583441.0,394.9,16217.966089617938
8104,K142-0300147,Brooklyn,1920,K-12 School,SpecialPurpose,100,75.6,128300.0,1920273.7,650.3,16217.966089617938
8105,K015-0300019,Brooklyn,1966,K-12 School,SpecialPurpose,100,89.1,3252000.0,1636395.2,317.8,16217.966089617938
8106,K011-0300039,Brooklyn,1957,K-12 School,SpecialPurpose,100,90.7,324400.0,1681433.6,417.2,16217.966089617938
8110,K193-0300195,Brooklyn,1924,K-12 School,SpecialPurpose,100,104.1,4452999.7,1453785.0,411.5,16217.966089617938
8111,ACS - 3073408 - Bushwick United Housing Dev.Fund Corp. (LL84) (Leased In),Brooklyn,1971,Pre-school/Daycare,SpecialPurpose,100,137.1,709200.0,832528.0,111.5,16217.966089617938
8112,ACS - 3096389 - Friends of Crown Heights Educational Center (LL84) (Leased In),Brooklyn,1972,Pre-school/Daycare,SpecialPurpose,100,127.4,964200.0,829798.4,124.8,16217.966089617938
8113,DEP - 3054189 - Shaft Maintenance Kent Avenue Machine Shop (LL84),Brooklyn,1910,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",Other,100,100.8,24384312.42738699,3042958.1,269.8,16217.966089617938
8115,K153-0300155,Brooklyn,1928,K-12 School,SpecialPurpose,100,93.8,2530199.7,1089656.3,231.0,16217.966089617938
8117,K068-0300087,Brooklyn,1961,K-12 School,SpecialPurpose,100,78.9,65100.0,2462099.2,727.7,16217.966089617938
8118,K046-0300067,Brooklyn,1960,K-12 School,SpecialPurpose,100,92.0,225800.0,1433585.9,469.0,16217.966089617938
8122,ACS - 3035444 - Mosdoth Day Care Center (LL84) (Leased In),Brooklyn,1972,Pre-school/Daycare,SpecialPurpose,100,161.9,92100.0,1123912.8,104.5,16217.966089617938
8123,BPL - 3087001 - Arlington Branch Library (LL84),Brooklyn,1906,Library,Other,100,142.4,646900.0,526539.9,81.0,16217.966089617938
8124,DHS - 3319475 - East New York Avenue SRO Residence (LL84),Brooklyn,1991,Other - Lodging/Residential,Other,100,182.9,4312300.4,2053341.6,411.1,16217.966089617938
